Day,Suceptible,Exposed,Infected_asymptomatic,Infected_presymptomatic,Infected_symptomatic,Recovered,Hospitalized,Death,R_null
0,221,0,0,1,0,0,0,0,0
1,219,2,0,1,0,0,0,0,0
2,219,2,0,1,0,0,0,0,0
3,214,7,0,0,1,0,0,0,0
4,213,6,1,1,1,0,0,0,0
5,210,9,1,1,1,0,0,0,0
6,208,6,2,5,1,0,0,0,0
7,203,10,2,6,1,0,0,0,0
8,198,12,4,6,1,1,0,0,10.0
9,193,15,5,7,1,1,0,0,10.0
10,185,18,6,7,5,1,0,0,10.0
11,175,23,6,10,6,2,0,0,5.0
12,163,30,10,10,7,2,0,0,5.0
13,150,35,14,12,7,4,0,0,4.75
14,142,33,18,14,11,4,0,0,4.75
15,135,28,19,19,11,10,0,0,4.1
16,117,33,25,24,11,12,0,0,4.25
17,104,38,28,25,13,14,0,0,3.9285714285714284
18,96,39,31,22,18,16,0,0,3.875
19,90,27,36,22,23,24,0,0,3.0833333333333335
20,79,25,39,21,25,33,0,0,2.878787878787879
21,69,27,40,20,28,38,0,0,2.5789473684210527
22,63,27,40,20,28,44,0,0,2.409090909090909
23,53,26,40,15,31,57,0,0,2.087719298245614
24,50,19,41,15,27,70,0,0,2.057142857142857
25,42,21,43,12,24,80,0,0,1.8375
26,38,15,37,16,23,93,0,0,1.6129032258064515
27,35,15,30,14,24,104,0,0,1.4807692307692308
28,32,10,28,14,20,118,0,0,1.3983050847457628
29,30,8,25,18,15,126,0,0,1.373015873015873
30,26,9,20,12,19,136,0,0,1.3235294117647058
31,23,9,16,12,18,144,0,0,1.2916666666666667
32,23,7,11,8,19,154,0,0,1.2337662337662338
33,23,3,11,5,18,162,0,0,1.1975308641975309
34,23,0,11,6,19,163,0,0,1.1901840490797546
35,22,1,8,4,14,173,0,0,1.138728323699422
36,22,1,8,3,13,175,0,0,1.1257142857142857
37,21,2,6,2,9,182,0,0,1.0824175824175823
38,21,1,5,1,7,187,0,0,1.0695187165775402
39,20,2,4,1,6,189,0,0,1.0582010582010581
40,18,3,2,1,4,194,0,0,1.0309278350515463
41,18,3,1,1,3,196,0,0,1.0204081632653061
42,18,2,1,1,3,197,0,0,1.0203045685279188
43,18,0,1,3,1,199,0,0,1.0100502512562815
44,17,1,1,3,1,199,0,0,1.0100502512562815
45,17,1,1,3,1,199,0,0,1.0100502512562815
46,17,1,1,2,2,199,0,0,1.0100502512562815
47,17,0,1,0,3,201,0,0,1.0099502487562189
48,17,0,1,0,3,201,0,0,1.0099502487562189
49,16,1,1,0,3,201,0,0,1.0099502487562189
50,16,1,1,0,3,201,0,0,1.0099502487562189
51,16,1,1,0,2,202,0,0,1.004950495049505
52,15,1,2,0,0,204,0,0,1.0098039215686274
53,15,1,2,0,0,204,0,0,1.0098039215686274
54,15,1,1,0,0,205,0,0,1.0048780487804878
55,15,0,1,1,0,205,0,0,1.0048780487804878
56,15,0,1,1,0,205,0,0,1.0048780487804878
57,15,0,1,1,0,205,0,0,1.0048780487804878
58,15,0,1,1,0,205,0,0,1.0048780487804878
59,15,0,0,0,1,206,0,0,1.0
60,15,0,0,0,1,206,0,0,1.0
61,15,0,0,0,1,206,0,0,1.0
62,15,0,0,0,1,206,0,0,1.0
63,15,0,0,0,1,206,0,0,1.0
64,15,0,0,0,0,207,0,0,0.9951690821256038
65,15,0,0,0,0,207,0,0,0.9951690821256038
66,15,0,0,0,0,207,0,0,0.9951690821256038
67,15,0,0,0,0,207,0,0,0.9951690821256038
68,15,0,0,0,0,207,0,0,0.9951690821256038
69,15,0,0,0,0,207,0,0,0.9951690821256038
70,15,0,0,0,0,207,0,0,0.9951690821256038
71,15,0,0,0,0,207,0,0,0.9951690821256038
72,15,0,0,0,0,207,0,0,0.9951690821256038
73,15,0,0,0,0,207,0,0,0.9951690821256038
74,15,0,0,0,0,207,0,0,0.9951690821256038
75,15,0,0,0,0,207,0,0,0.9951690821256038
76,15,0,0,0,0,207,0,0,0.9951690821256038
77,15,0,0,0,0,207,0,0,0.9951690821256038
78,15,0,0,0,0,207,0,0,0.9951690821256038
79,15,0,0,0,0,207,0,0,0.9951690821256038
80,15,0,0,0,0,207,0,0,0.9951690821256038
81,15,0,0,0,0,207,0,0,0.9951690821256038
82,15,0,0,0,0,207,0,0,0.9951690821256038
83,15,0,0,0,0,207,0,0,0.9951690821256038
84,15,0,0,0,0,207,0,0,0.9951690821256038
85,15,0,0,0,0,207,0,0,0.9951690821256038
86,15,0,0,0,0,207,0,0,0.9951690821256038
87,15,0,0,0,0,207,0,0,0.9951690821256038
88,15,0,0,0,0,207,0,0,0.9951690821256038
89,15,0,0,0,0,207,0,0,0.9951690821256038
90,15,0,0,0,0,207,0,0,0.9951690821256038
91,15,0,0,0,0,207,0,0,0.9951690821256038
92,15,0,0,0,0,207,0,0,0.9951690821256038
93,15,0,0,0,0,207,0,0,0.9951690821256038
94,15,0,0,0,0,207,0,0,0.9951690821256038
95,15,0,0,0,0,207,0,0,0.9951690821256038
96,15,0,0,0,0,207,0,0,0.9951690821256038
97,15,0,0,0,0,207,0,0,0.9951690821256038
98,15,0,0,0,0,207,0,0,0.9951690821256038
99,15,0,0,0,0,207,0,0,0.9951690821256038
