Day,Suceptible,Exposed,Infected_asymptomatic,Infected_presymptomatic,Infected_symptomatic,Recovered,Hospitalized,Death,R_null
0,235,0,0,1,0,0,0,0,0
1,235,0,0,1,0,0,0,0,0
2,235,0,0,1,0,0,0,0,0
3,235,0,0,0,1,0,0,0,0
4,235,0,0,0,1,0,0,0,0
5,234,1,0,0,1,0,0,0,0
6,233,2,0,0,1,0,0,0,0
7,233,2,0,0,1,0,0,0,0
8,233,1,0,1,0,1,0,0,2.0
9,233,0,1,1,0,1,0,0,2.0
10,233,0,1,1,0,1,0,0,2.0
11,233,0,1,1,0,1,0,0,2.0
12,232,1,1,0,1,1,0,0,2.0
13,232,1,1,0,1,1,0,0,2.0
14,232,1,1,0,1,1,0,0,2.0
15,230,2,1,1,1,1,0,0,2.0
16,229,3,0,1,1,2,0,0,2.0
17,228,4,0,1,0,3,0,0,2.5
18,228,2,1,2,0,3,0,0,2.5
19,228,1,2,1,1,3,0,0,2.5
20,228,0,2,2,1,3,0,0,2.5
21,228,0,2,2,1,3,0,0,2.5
22,226,2,2,1,2,3,0,0,2.5
23,226,2,2,1,2,3,0,0,2.5
24,226,2,2,0,2,4,0,0,2.3333333333333335
25,225,1,2,1,2,5,0,0,2.3333333333333335
26,225,1,1,1,2,6,0,0,2.3333333333333335
27,225,1,1,1,1,7,0,0,2.0
28,225,0,1,2,1,7,0,0,2.0
29,225,0,1,1,1,8,0,0,2.0
